region_name,item_description,total_value,regional_total,percentage
Gujarat,00000000008100002831,53385.000000000,2896805871761.100000000,0.000001843
Gujarat,00000000008100001892,53235.000000000,2896805871761.100000000,0.000001838
Gujarat,00000000008100015718,53170.000000000,2896805871761.100000000,0.000001835
Gujarat,00000000008100002151,53145.000000000,2896805871761.100000000,0.000001835
Gujarat,00000000008100012527,53026.000000000,2896805871761.100000000,0.000001830
Gujarat,00000000008100004050,52965.000000000,2896805871761.100000000,0.000001828
Gujarat,00000000008100012857,52863.000000000,2896805871761.100000000,0.000001825
Gujarat,00000000008100012880,52863.000000000,2896805871761.100000000,0.000001825
Gujarat,00000000008100012531,52822.000000000,2896805871761.100000000,0.000001823
Gujarat,00000000008100005233,52710.000000000,2896805871761.100000000,0.000001820
Gujarat,00000000008100001896,52680.000000000,2896805871761.100000000,0.000001819
Gujarat,00000000008100002298,52665.000000000,2896805871761.100000000,0.000001818
Gujarat,00000000008100004250,52575.000000000,2896805871761.100000000,0.000001815
Gujarat,00000000008100017311,52500.000000000,2896805871761.100000000,0.000001812
Gujarat,00000000008100000677,52470.000000000,2896805871761.100000000,0.000001811
Gujarat,00000000008100003210,52395.000000000,2896805871761.100000000,0.000001809
Gujarat,00000000008100004044,52365.000000000,2896805871761.100000000,0.000001808
Gujarat,00000000008100014916,52360.000000000,2896805871761.100000000,0.000001808
Gujarat,00000000008100001987,52350.000000000,2896805871761.100000000,0.000001807
Gujarat,00000000008100012550,52265.000000000,2896805871761.100000000,0.000001804
Gujarat,00000000008100003192,52095.000000000,2896805871761.100000000,0.000001798
Gujarat,00000000008100012796,52061.000000000,2896805871761.100000000,0.000001797
Gujarat,00000000008100015263,52000.000000000,2896805871761.100000000,0.000001795
Gujarat,00000000008100015266,52000.000000000,2896805871761.100000000,0.000001795
Gujarat,00000000008100003090,51870.000000000,2896805871761.100000000,0.000001791
Gujarat,00000000008100004315,51765.000000000,2896805871761.100000000,0.000001787
Gujarat,00000000008100012496,51721.000000000,2896805871761.100000000,0.000001785
Gujarat,00000000008100016031,51540.000000000,2896805871761.100000000,0.000001779
Gujarat,00000000008100012889,51522.000000000,2896805871761.100000000,0.000001779
Gujarat,00000000008100003091,51315.000000000,2896805871761.100000000,0.000001771
Gujarat,00000000008100003204,51180.000000000,2896805871761.100000000,0.000001767
Gujarat,00000000008100003087,51150.000000000,2896805871761.100000000,0.000001766
Gujarat,00000000008100003211,51045.000000000,2896805871761.100000000,0.000001762
Gujarat,00000000008100012546,50986.000000000,2896805871761.100000000,0.000001760
Gujarat,STICKER ROLL-OLIXIRCOLDPRESS COCONUT-500,50892.800000000,2896805871761.100000000,0.000001757
Gujarat,00000000008100009015,50886.000000000,2896805871761.100000000,0.000001757
Gujarat,00000000008100014783,50820.000000000,2896805871761.100000000,0.000001754
Gujarat,00000000008100003088,50730.000000000,2896805871761.100000000,0.000001751
Gujarat,00000000008100016899,50715.000000000,2896805871761.100000000,0.000001751
Gujarat,00000000008100009733,50523.000000000,2896805871761.100000000,0.000001744
Gujarat,OLIXIR COLD PRESS CASTOR OIL 120MLBOTTLE,50431.120000000,2896805871761.100000000,0.000001741
Gujarat,00000000008100016122,50310.000000000,2896805871761.100000000,0.000001737
Gujarat,00000000008100020335,50184.000000000,2896805871761.100000000,0.000001732
Gujarat,00000000008100004056,50175.000000000,2896805871761.100000000,0.000001732
Gujarat,00000000008100012580,50143.000000000,2896805871761.100000000,0.000001731
Gujarat,00000000008100020336,50076.000000000,2896805871761.100000000,0.000001729
Gujarat,00000000008100015929,50000.000000000,2896805871761.100000000,0.000001726
Gujarat,00000000008100015930,50000.000000000,2896805871761.100000000,0.000001726
Gujarat,00000000008100015565,50000.000000000,2896805871761.100000000,0.000001726
Gujarat,00000000008100016135,50000.000000000,2896805871761.100000000,0.000001726
Gujarat,00000000008100015928,50000.000000000,2896805871761.100000000,0.000001726
Gujarat,00000000008100004069,49920.000000000,2896805871761.100000000,0.000001723
Gujarat,00000000008100020300,49770.000000000,2896805871761.100000000,0.000001718
Gujarat,00000000008100003212,49740.000000000,2896805871761.100000000,0.000001717
Gujarat,00000000008100016033,49730.000000000,2896805871761.100000000,0.000001717
Gujarat,00000000008100008851,49685.000000000,2896805871761.100000000,0.000001715
Gujarat,CASTOR DE OIL CAKE HDPE BAGS,49466.680000000,2896805871761.100000000,0.000001708
Gujarat,00000000008100020256,49446.000000000,2896805871761.100000000,0.000001707
Gujarat,00000000008100020257,49410.000000000,2896805871761.100000000,0.000001706
Gujarat,SEV - B GRADE,49392.460000000,2896805871761.100000000,0.000001705
Gujarat,00000000008100006357,49312.000000000,2896805871761.100000000,0.000001702
Gujarat,00000000008100001447,49140.000000000,2896805871761.100000000,0.000001696
Gujarat,00000000008100003015,49080.000000000,2896805871761.100000000,0.000001694
Gujarat,00000000008100006416,49048.000000000,2896805871761.100000000,0.000001693
Gujarat,00000000008100011428,48888.000000000,2896805871761.100000000,0.000001688
Gujarat,00000000008100003011,48810.000000000,2896805871761.100000000,0.000001685
Gujarat,00000000008100011427,48713.000000000,2896805871761.100000000,0.000001682
Gujarat,00000000008100011424,48488.000000000,2896805871761.100000000,0.000001674
Gujarat,00000000008100011422,48425.000000000,2896805871761.100000000,0.000001672
Gujarat,00000000008100000519,48352.000000000,2896805871761.100000000,0.000001669
Gujarat,00000000008100001605,48352.000000000,2896805871761.100000000,0.000001669
Gujarat,00000000008100008266,48346.000000000,2896805871761.100000000,0.000001669
Gujarat,DEGUMMED SOYABEAN OIL FFA 0.16%,48224.000000000,2896805871761.100000000,0.000001665
Gujarat,DEGUMMED SOYABEAN OIL FFA 0.16 %,48224.000000000,2896805871761.100000000,0.000001665
Gujarat,COLD PRESSED PISTACHIOS OIL,48127.760000000,2896805871761.100000000,0.000001661
Gujarat,00000000008100016034,48100.000000000,2896805871761.100000000,0.000001660
Gujarat,00000000008100015785,47950.000000000,2896805871761.100000000,0.000001655
Gujarat,00000000008100015461,47850.000000000,2896805871761.100000000,0.000001652
Gujarat,00000000008100010658,47776.000000000,2896805871761.100000000,0.000001649
Gujarat,00000000008100005657,47771.000000000,2896805871761.100000000,0.000001649
Gujarat,00000000008100011085,47763.000000000,2896805871761.100000000,0.000001649
Gujarat,00000000008100006347,47760.000000000,2896805871761.100000000,0.000001649
Gujarat,00000000008100010660,47688.000000000,2896805871761.100000000,0.000001646
Gujarat,00000000008100007701,47668.000000000,2896805871761.100000000,0.000001646
Gujarat,00000000008100010656,47563.000000000,2896805871761.100000000,0.000001642
Gujarat,00000000008100005648,47556.000000000,2896805871761.100000000,0.000001642
Gujarat,00000000008100007689,47541.000000000,2896805871761.100000000,0.000001641
Gujarat,00000000008100007572,47541.000000000,2896805871761.100000000,0.000001641
Gujarat,00000000008100006341,47541.000000000,2896805871761.100000000,0.000001641
Gujarat,00000000008100007623,47518.000000000,2896805871761.100000000,0.000001640
Gujarat,00000000008100012439,47493.000000000,2896805871761.100000000,0.000001639
Gujarat,00000000008100011083,47475.000000000,2896805871761.100000000,0.000001639
Gujarat,00000000008100015870,47450.000000000,2896805871761.100000000,0.000001638
Gujarat,00000000008100006394,47369.000000000,2896805871761.100000000,0.000001635
Gujarat,00000000008100007582,47357.000000000,2896805871761.100000000,0.000001635
Gujarat,00000000008100005663,47311.000000000,2896805871761.100000000,0.000001633
Gujarat,00000000008100014277,47282.000000000,2896805871761.100000000,0.000001632
Gujarat,00000000008100005975,47265.000000000,2896805871761.100000000,0.000001632
Gujarat,00000000008100007579,47231.000000000,2896805871761.100000000,0.000001630
Gujarat,00000000008100010662,47225.000000000,2896805871761.100000000,0.000001630
Gujarat,00000000008100004068,47115.000000000,2896805871761.100000000,0.000001626
Gujarat,00000000008100006227,47093.000000000,2896805871761.100000000,0.000001626
Gujarat,00000000008100010324,47075.000000000,2896805871761.100000000,0.000001625
Gujarat,00000000008100010595,47064.000000000,2896805871761.100000000,0.000001625
Gujarat,00000000008100016339,47060.000000000,2896805871761.100000000,0.000001625
Gujarat,00000000008100012122,46875.000000000,2896805871761.100000000,0.000001618
Gujarat,00000000008100014184,46860.000000000,2896805871761.100000000,0.000001618
Gujarat,00000000008100010598,46836.000000000,2896805871761.100000000,0.000001617
Gujarat,00000000008100006741,46817.000000000,2896805871761.100000000,0.000001616
Gujarat,00000000008100005646,46817.000000000,2896805871761.100000000,0.000001616
Gujarat,00000000008100004054,46800.000000000,2896805871761.100000000,0.000001616
Gujarat,00000000008100008167,46794.000000000,2896805871761.100000000,0.000001615
Gujarat,00000000008100006349,46771.000000000,2896805871761.100000000,0.000001615
Gujarat,00000000008100010799,46764.000000000,2896805871761.100000000,0.000001614
Gujarat,00000000008100012453,46730.000000000,2896805871761.100000000,0.000001613
Gujarat,00000000008100012504,46718.000000000,2896805871761.100000000,0.000001613
Gujarat,00000000008100013260,46712.000000000,2896805871761.100000000,0.000001613
Gujarat,00000000008100014275,46700.000000000,2896805871761.100000000,0.000001612
Gujarat,00000000008100014180,46679.000000000,2896805871761.100000000,0.000001611
Gujarat,00000000008100005650,46679.000000000,2896805871761.100000000,0.000001611
Gujarat,00000000008100014190,46679.000000000,2896805871761.100000000,0.000001611
Gujarat,00000000008100008163,46667.000000000,2896805871761.100000000,0.000001611
Gujarat,00000000008100012129,46658.000000000,2896805871761.100000000,0.000001611
Gujarat,00000000008100006234,46656.000000000,2896805871761.100000000,0.000001611
Gujarat,00000000008100012551,46646.000000000,2896805871761.100000000,0.000001610
Gujarat,00000000008100006399,46644.000000000,2896805871761.100000000,0.000001610
Gujarat,00000000008100012525,46597.000000000,2896805871761.100000000,0.000001609
Gujarat,00000000008100005720,46572.000000000,2896805871761.100000000,0.000001608
Gujarat,00000000008100013636,46564.000000000,2896805871761.100000000,0.000001607
Gujarat,00000000008100015265,46520.000000000,2896805871761.100000000,0.000001606
Gujarat,00000000008100012143,46512.000000000,2896805871761.100000000,0.000001606
Gujarat,00000000008100011950,46512.000000000,2896805871761.100000000,0.000001606
Gujarat,00000000008100011928,46512.000000000,2896805871761.100000000,0.000001606
Gujarat,00000000008100011929,46483.000000000,2896805871761.100000000,0.000001605
Gujarat,00000000008100010827,46476.000000000,2896805871761.100000000,0.000001604
Gujarat,00000000008100011740,46428.000000000,2896805871761.100000000,0.000001603
Gujarat,00000000008100010937,46413.000000000,2896805871761.100000000,0.000001602
Gujarat,00000000008100008405,46403.000000000,2896805871761.100000000,0.000001602
Gujarat,00000000008100010801,46392.000000000,2896805871761.100000000,0.000001601
Gujarat,00000000008100012497,46379.000000000,2896805871761.100000000,0.000001601
Gujarat,00000000008100012268,46379.000000000,2896805871761.100000000,0.000001601
Gujarat,00000000008100007574,46368.000000000,2896805871761.100000000,0.000001601
Gujarat,00000000008100010841,46356.000000000,2896805871761.100000000,0.000001600
Gujarat,00000000008100014647,46316.000000000,2896805871761.100000000,0.000001599
Gujarat,00000000008100012010,46258.000000000,2896805871761.100000000,0.000001597
Gujarat,00000000008100015950,46240.000000000,2896805871761.100000000,0.000001596
Gujarat,00000000008100010600,46236.000000000,2896805871761.100000000,0.000001596
Gujarat,00000000008100012326,46234.000000000,2896805871761.100000000,0.000001596
Gujarat,00000000008100015871,46230.000000000,2896805871761.100000000,0.000001596
Gujarat,00000000008100008242,46196.000000000,2896805871761.100000000,0.000001595
Gujarat,00000000008100012271,46186.000000000,2896805871761.100000000,0.000001594
Gujarat,00000000008100011789,46186.000000000,2896805871761.100000000,0.000001594
Gujarat,00000000008100012242,46186.000000000,2896805871761.100000000,0.000001594
Gujarat,00000000008100012451,46186.000000000,2896805871761.100000000,0.000001594
Gujarat,00000000008100012147,46174.000000000,2896805871761.100000000,0.000001594
Gujarat,00000000008100011684,46162.000000000,2896805871761.100000000,0.000001594
Gujarat,00000000008100012412,46150.000000000,2896805871761.100000000,0.000001593
Gujarat,00000000008100015614,46140.000000000,2896805871761.100000000,0.000001593
Gujarat,00000000008100012262,46137.000000000,2896805871761.100000000,0.000001593
Gujarat,00000000008100011805,46089.000000000,2896805871761.100000000,0.000001591
Gujarat,00000000008100014383,46085.000000000,2896805871761.100000000,0.000001591
Gujarat,00000000008100006229,46081.000000000,2896805871761.100000000,0.000001591
Gujarat,00000000008100011691,46077.000000000,2896805871761.100000000,0.000001591
Gujarat,00000000008100012138,46077.000000000,2896805871761.100000000,0.000001591
Gujarat,00000000008100013904,46068.000000000,2896805871761.100000000,0.000001590
Gujarat,00000000008100012227,46068.000000000,2896805871761.100000000,0.000001590
Gujarat,00000000008100011677,46041.000000000,2896805871761.100000000,0.000001589
Gujarat,00000000008100005641,46035.000000000,2896805871761.100000000,0.000001589
Gujarat,00000000008100010816,46020.000000000,2896805871761.100000000,0.000001589
Gujarat,00000000008100014037,46019.000000000,2896805871761.100000000,0.000001589
Gujarat,00000000008100014015,46019.000000000,2896805871761.100000000,0.000001589
Gujarat,00000000008100011799,46004.000000000,2896805871761.100000000,0.000001588
Gujarat,00000000008100006353,46000.000000000,2896805871761.100000000,0.000001588
Gujarat,00000000008100012985,46000.000000000,2896805871761.100000000,0.000001588
Gujarat,00000000008100012205,45980.000000000,2896805871761.100000000,0.000001587
Gujarat,00000000008100010856,45972.000000000,2896805871761.100000000,0.000001587
Gujarat,00000000008100010839,45972.000000000,2896805871761.100000000,0.000001587
Gujarat,00000000008100011688,45944.000000000,2896805871761.100000000,0.000001586
