region,product,total_qty,total_revenue,qty_percentage,revenue_percentage
Gujarat,00000000008100021690,0,42225.000000000,0E-9,0E-9
Gujarat,00000000008100001513,0,42200.000000000,0E-9,0E-9
Gujarat,00000000008100021324,0,42195.000000000,0E-9,0E-9
Gujarat,00000000008100019165,0,42195.000000000,0E-9,0E-9
Gujarat,00000000008100007866,0,42189.000000000,0E-9,0E-9
Gujarat,00000000008100019063,0,42180.000000000,0E-9,0E-9
Gujarat,00000000008100021899,0,42180.000000000,0E-9,0E-9
Gujarat,00000000008100021322,0,42180.000000000,0E-9,0E-9
Gujarat,00000000008100016834,0,42180.000000000,0E-9,0E-9
Gujarat,00000000008100012131,0,42156.000000000,0E-9,0E-9
Gujarat,00000000008100021008,0,42150.000000000,0E-9,0E-9
Gujarat,00000000008100018294,0,42150.000000000,0E-9,0E-9
Gujarat,00000000008100000560,0,42140.000000000,0E-9,0E-9
Gujarat,00000000008100021889,0,42135.000000000,0E-9,0E-9
Gujarat,00000000008100001508,0,42130.000000000,0E-9,0E-9
Gujarat,00000000008100007308,0,42125.000000000,0E-9,0E-9
Gujarat,00000000008100017674,0,42120.000000000,0E-9,0E-9
Gujarat,00000000008100004560,0,42105.000000000,0E-9,0E-9
Gujarat,00000000008100005247,0,42095.000000000,0E-9,0E-9
Gujarat,00000000008100020803,0,42090.000000000,0E-9,0E-9
Gujarat,00000000008100018595,0,42090.000000000,0E-9,0E-9
Gujarat,00000000008100020768,0,42075.000000000,0E-9,0E-9
Gujarat,00000000008100017797,0,42075.000000000,0E-9,0E-9
Gujarat,00000000008100020707,0,42075.000000000,0E-9,0E-9
Gujarat,00000000008100021353,0,42060.000000000,0E-9,0E-9
Gujarat,00000000008100001627,0,42060.000000000,0E-9,0E-9
Gujarat,00000000008100000558,0,42050.000000000,0E-9,0E-9
Gujarat,00000000008100015451,1,42050.000000000,0E-9,0E-9
Gujarat,00000000008100017840,0,42045.000000000,0E-9,0E-9
Gujarat,00000000008100021308,0,42045.000000000,0E-9,0E-9
Gujarat,00000000008100021774,0,42045.000000000,0E-9,0E-9
Gujarat,00000000008100021685,0,42045.000000000,0E-9,0E-9
Gujarat,00000000008100021627,0,42045.000000000,0E-9,0E-9
Gujarat,00000000008100001520,0,42040.000000000,0E-9,0E-9
Gujarat,00000000008100016849,0,42030.000000000,0E-9,0E-9
Gujarat,00000000008100017084,0,42030.000000000,0E-9,0E-9
Gujarat,00000000008100004556,0,42011.000000000,0E-9,0E-9
Gujarat,00000000008100022009,0,42000.000000000,0E-9,0E-9
Gujarat,00000000008100000414,0,42000.000000000,0E-9,0E-9
Gujarat,00000000008100001556,0,42000.000000000,0E-9,0E-9
Gujarat,00000000008100017839,0,42000.000000000,0E-9,0E-9
Gujarat,00000000008100021358,0,42000.000000000,0E-9,0E-9
Gujarat,00000000008100001637,0,41990.000000000,0E-9,0E-9
Gujarat,00000000008100016779,0,41985.000000000,0E-9,0E-9
Gujarat,00000000008100017922,0,41970.000000000,0E-9,0E-9
Gujarat,00000000008100020767,0,41970.000000000,0E-9,0E-9
Gujarat,00000000008100021631,0,41970.000000000,0E-9,0E-9
Gujarat,00000000008100007862,0,41958.000000000,0E-9,0E-9
Gujarat,00000000008100020798,0,41955.000000000,0E-9,0E-9
Gujarat,00000000008100021340,0,41955.000000000,0E-9,0E-9
Gujarat,00000000008100002515,0,41950.000000000,0E-9,0E-9
Gujarat,00000000008100021567,0,41940.000000000,0E-9,0E-9
Gujarat,00000000008100000535,0,41930.000000000,0E-9,0E-9
Gujarat,00000000008100002523,0,41930.000000000,0E-9,0E-9
Gujarat,00000000008100007852,0,41927.000000000,0E-9,0E-9
Gujarat,00000000008100018607,0,41925.000000000,0E-9,0E-9
Gujarat,00000000008100014335,0,41925.000000000,0E-9,0E-9
Gujarat,00000000008100000528,0,41920.000000000,0E-9,0E-9
Gujarat,00000000008100000549,0,41920.000000000,0E-9,0E-9
Gujarat,00000000008100021782,0,41910.000000000,0E-9,0E-9
Gujarat,00000000008100019147,0,41910.000000000,0E-9,0E-9
Gujarat,00000000008100020348,0,41910.000000000,0E-9,0E-9
Gujarat,00000000008100018290,0,41910.000000000,0E-9,0E-9
Gujarat,00000000008100007733,0,41906.000000000,0E-9,0E-9
Gujarat,00000000008100002760,0,41900.000000000,0E-9,0E-9
Gujarat,00000000008100017858,0,41895.000000000,0E-9,0E-9
Gujarat,00000000008100004405,0,41895.000000000,0E-9,0E-9
Gujarat,00000000008100021044,0,41895.000000000,0E-9,0E-9
Gujarat,00000000008100021700,0,41895.000000000,0E-9,0E-9
Gujarat,00000000008100001474,0,41890.000000000,0E-9,0E-9
Gujarat,00000000008100007841,0,41885.000000000,0E-9,0E-9
Gujarat,00000000008100021771,0,41880.000000000,0E-9,0E-9
Gujarat,00000000008100019061,0,41880.000000000,0E-9,0E-9
Gujarat,00000000008100019019,0,41880.000000000,0E-9,0E-9
Gujarat,00000000008100001544,0,41880.000000000,0E-9,0E-9
Gujarat,00000000008100008630,0,41864.000000000,0E-9,0E-9
Gujarat,00000000008100022006,0,41850.000000000,0E-9,0E-9
Gujarat,00000000008100021590,0,41850.000000000,0E-9,0E-9
Gujarat,00000000008100002147,0,41840.000000000,0E-9,0E-9
Gujarat,00000000008100016770,0,41835.000000000,0E-9,0E-9
Gujarat,00000000008100001435,0,41820.000000000,0E-9,0E-9
Gujarat,00000000008100021698,0,41820.000000000,0E-9,0E-9
Gujarat,00000000008100005075,0,41810.000000000,0E-9,0E-9
Gujarat,00000000008100001430,0,41810.000000000,0E-9,0E-9
Gujarat,00000000008100000537,0,41810.000000000,0E-9,0E-9
Gujarat,00000000008100021779,0,41805.000000000,0E-9,0E-9
Gujarat,00000000008100019113,0,41805.000000000,0E-9,0E-9
Gujarat,00000000008100007741,0,41801.000000000,0E-9,0E-9
Gujarat,00000000008100020683,0,41790.000000000,0E-9,0E-9
Gujarat,00000000008100002145,0,41780.000000000,0E-9,0E-9
Gujarat,00000000008100018847,0,41775.000000000,0E-9,0E-9
Gujarat,00000000008100001525,0,41760.000000000,0E-9,0E-9
Gujarat,00000000008100007839,0,41748.000000000,0E-9,0E-9
Gujarat,00000000008100019307,0,41745.000000000,0E-9,0E-9
Gujarat,00000000008100017063,0,41745.000000000,0E-9,0E-9
Gujarat,00000000008100001619,0,41740.000000000,0E-9,0E-9
Gujarat,00000000008100003633,0,41740.000000000,0E-9,0E-9
Gujarat,00000000008100005167,0,41730.000000000,0E-9,0E-9
Gujarat,00000000008100021892,0,41730.000000000,0E-9,0E-9
Gujarat,00000000008100001546,0,41720.000000000,0E-9,0E-9
Gujarat,00000000008100017627,0,41715.000000000,0E-9,0E-9
Gujarat,00000000008100022014,0,41715.000000000,0E-9,0E-9
Gujarat,00000000008100018295,0,41715.000000000,0E-9,0E-9
Gujarat,00000000008100016136,1,41700.000000000,0E-9,0E-9
Gujarat,00000000008100021356,0,41700.000000000,0E-9,0E-9
Gujarat,00000000008100020796,0,41685.000000000,0E-9,0E-9
Gujarat,00000000008100021723,0,41685.000000000,0E-9,0E-9
Gujarat,00000000008100021697,0,41685.000000000,0E-9,0E-9
Gujarat,00000000008100017794,0,41685.000000000,0E-9,0E-9
Gujarat,00000000008100019362,0,41670.000000000,0E-9,0E-9
Gujarat,00000000008100021784,0,41670.000000000,0E-9,0E-9
Gujarat,00000000008100018608,0,41670.000000000,0E-9,0E-9
Gujarat,00000000008100021354,0,41670.000000000,0E-9,0E-9
Gujarat,00000000008100002520,0,41660.000000000,0E-9,0E-9
Gujarat,00000000008100001418,0,41660.000000000,0E-9,0E-9
Gujarat,00000000008100021684,0,41655.000000000,0E-9,0E-9
Gujarat,00000000008100020804,0,41655.000000000,0E-9,0E-9
Gujarat,00000000008100021890,0,41655.000000000,0E-9,0E-9
Gujarat,00000000008100010185,0,41653.000000000,0E-9,0E-9
Gujarat,00000000008100019021,0,41640.000000000,0E-9,0E-9
Gujarat,00000000008100019302,0,41640.000000000,0E-9,0E-9
Gujarat,00000000008100021635,0,41640.000000000,0E-9,0E-9
Gujarat,00000000008100017673,0,41640.000000000,0E-9,0E-9
Gujarat,00000000008100019059,0,41625.000000000,0E-9,0E-9
Gujarat,00000000008100018278,0,41610.000000000,0E-9,0E-9
Gujarat,00000000008100021946,0,41610.000000000,0E-9,0E-9
Gujarat,00000000008100003631,0,41610.000000000,0E-9,0E-9
Gujarat,00000000008100001633,0,41600.000000000,0E-9,0E-9
Gujarat,00000000008100005032,0,41600.000000000,0E-9,0E-9
Gujarat,00000000008100010391,0,41596.000000000,0E-9,0E-9
Gujarat,00000000008100019142,0,41595.000000000,0E-9,0E-9
Gujarat,00000000008100017997,0,41595.000000000,0E-9,0E-9
Gujarat,00000000008100021894,0,41595.000000000,0E-9,0E-9
Gujarat,00000000008100001611,0,41590.000000000,0E-9,0E-9
Gujarat,00000000008100001551,0,41590.000000000,0E-9,0E-9
Gujarat,00000000008100003716,0,41590.000000000,0E-9,0E-9
Gujarat,00000000008100021063,0,41580.000000000,0E-9,0E-9
Gujarat,00000000008100018848,0,41580.000000000,0E-9,0E-9
Gujarat,00000000008100005118,0,41580.000000000,0E-9,0E-9
Gujarat,00000000008100021898,0,41580.000000000,0E-9,0E-9
Gujarat,00000000008100005365,0,41560.000000000,0E-9,0E-9
Gujarat,00000000008100016752,0,41550.000000000,0E-9,0E-9
Gujarat,00000000008100017642,0,41550.000000000,0E-9,0E-9
Gujarat,00000000008100021825,0,41550.000000000,0E-9,0E-9
Gujarat,00000000008100018015,0,41550.000000000,0E-9,0E-9
Gujarat,00000000008100019173,0,41535.000000000,0E-9,0E-9
Gujarat,00000000008100017024,0,41520.000000000,0E-9,0E-9
Gujarat,00000000008100018311,0,41520.000000000,0E-9,0E-9
Gujarat,00000000008100002536,0,41520.000000000,0E-9,0E-9
Gujarat,00000000008100000551,0,41510.000000000,0E-9,0E-9
Gujarat,00000000008100017019,0,41490.000000000,0E-9,0E-9
Gujarat,00000000008100003258,0,41490.000000000,0E-9,0E-9
Gujarat,00000000008100017833,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100018831,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100017991,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100016774,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100021009,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100007843,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100021781,0,41475.000000000,0E-9,0E-9
Gujarat,00000000008100017625,0,41460.000000000,0E-9,0E-9
Gujarat,00000000008100017643,0,41460.000000000,0E-9,0E-9
Gujarat,00000000008100020801,0,41445.000000000,0E-9,0E-9
Gujarat,00000000008100017059,0,41445.000000000,0E-9,0E-9
Gujarat,00000000008100020764,0,41445.000000000,0E-9,0E-9
Gujarat,00000000008100020802,0,41430.000000000,0E-9,0E-9
Gujarat,00000000008100019064,0,41430.000000000,0E-9,0E-9
Gujarat,00000000008100019074,0,41430.000000000,0E-9,0E-9
Gujarat,00000000008100018830,0,41415.000000000,0E-9,0E-9
Gujarat,00000000008100018033,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100016895,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100021010,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100021321,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100019071,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100018266,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100019310,0,41400.000000000,0E-9,0E-9
Gujarat,00000000008100021579,0,41385.000000000,0E-9,0E-9
Gujarat,00000000008100019060,0,41385.000000000,0E-9,0E-9
Gujarat,00000000008100022058,0,41385.000000000,0E-9,0E-9
Gujarat,00000000008100021893,0,41385.000000000,0E-9,0E-9
Gujarat,00000000008100013262,0,41380.000000000,0E-9,0E-9
Gujarat,00000000008100014268,0,41370.000000000,0E-9,0E-9
Gujarat,00000000008100001625,0,41370.000000000,0E-9,0E-9
Gujarat,00000000008100013605,0,41370.000000000,0E-9,0E-9
Gujarat,00000000008100017057,0,41355.000000000,0E-9,0E-9
Gujarat,00000000008100021897,0,41340.000000000,0E-9,0E-9
Gujarat,00000000008100022067,0,41328.000000000,0E-9,0E-9
Gujarat,00000000008100004423,0,41328.000000000,0E-9,0E-9
Gujarat,00000000008100021776,0,41325.000000000,0E-9,0E-9
Gujarat,00000000008100021724,0,41325.000000000,0E-9,0E-9
Gujarat,00000000008100021630,0,41325.000000000,0E-9,0E-9
Gujarat,00000000008100000395,0,41314.000000000,0E-9,0E-9
Gujarat,00000000008100020706,0,41310.000000000,0E-9,0E-9
Gujarat,00000000008100017628,0,41310.000000000,0E-9,0E-9
Gujarat,00000000008100021585,0,41310.000000000,0E-9,0E-9
Gujarat,00000000008100003624,0,41300.000000000,0E-9,0E-9
Gujarat,00000000008100005361,0,41300.000000000,0E-9,0E-9
Gujarat,00000000008100022053,0,41297.000000000,0E-9,0E-9
Gujarat,00000000008100019141,0,41295.000000000,0E-9,0E-9
Gujarat,00000000008100017720,0,41262.000000000,0E-9,0E-9
Gujarat,00000000008100021780,0,41250.000000000,0E-9,0E-9
Gujarat,00000000008100018605,0,41235.000000000,0E-9,0E-9
Gujarat,00000000008100019011,0,41235.000000000,0E-9,0E-9
Gujarat,00000000008100021391,0,41235.000000000,0E-9,0E-9
Gujarat,00000000008100018613,0,41235.000000000,0E-9,0E-9
Gujarat,00000000008100018854,0,41220.000000000,0E-9,0E-9
Gujarat,00000000008100017677,0,41220.000000000,0E-9,0E-9
Gujarat,00000000008100001553,0,41220.000000000,0E-9,0E-9
Gujarat,00000000008100012853,0,41216.000000000,0E-9,0E-9
Gujarat,00000000008100005374,0,41190.000000000,0E-9,0E-9
Gujarat,00000000008100018309,0,41175.000000000,0E-9,0E-9
Gujarat,00000000008100017046,0,41175.000000000,0E-9,0E-9
Gujarat,00000000008100007739,0,41171.000000000,0E-9,0E-9
Gujarat,00000000008100019262,0,41160.000000000,0E-9,0E-9
Gujarat,00000000008100018265,0,41160.000000000,0E-9,0E-9
Gujarat,00000000008100000497,0,41150.000000000,0E-9,0E-9
Gujarat,00000000008100020339,0,41145.000000000,0E-9,0E-9
Gujarat,00000000008100021682,0,41130.000000000,0E-9,0E-9
Gujarat,00000000008100020751,0,41100.000000000,0E-9,0E-9
Gujarat,00000000008100018937,0,41100.000000000,0E-9,0E-9
Gujarat,00000000008100008411,0,41096.000000000,0E-9,0E-9
Gujarat,00000000008100019306,0,41085.000000000,0E-9,0E-9
Gujarat,00000000008100003717,0,41080.000000000,0E-9,0E-9
Gujarat,00000000008100003554,0,41060.000000000,0E-9,0E-9
Gujarat,00000000008100013616,0,41055.000000000,0E-9,0E-9
Gujarat,00000000008100021696,0,41055.000000000,0E-9,0E-9
Gujarat,00000000008100017844,0,41040.000000000,0E-9,0E-9
Gujarat,00000000008100003252,0,41040.000000000,0E-9,0E-9
Gujarat,00000000008100021695,0,41040.000000000,0E-9,0E-9
Gujarat,00000000008100017859,0,41040.000000000,0E-9,0E-9
Gujarat,00000000008100010465,0,41039.000000000,0E-9,0E-9
Gujarat,00000000008100005313,0,41030.000000000,0E-9,0E-9
Gujarat,00000000008100001609,0,41020.000000000,0E-9,0E-9
Gujarat,00000000008100012203,0,41019.000000000,0E-9,0E-9
Gujarat,00000000008100005113,0,41000.000000000,0E-9,0E-9
Gujarat,00000000008100019301,0,40995.000000000,0E-9,0E-9
Gujarat,00000000008100001468,0,40990.000000000,0E-9,0E-9
Gujarat,00000000008100018622,0,40980.000000000,0E-9,0E-9
Gujarat,00000000008100020679,0,40980.000000000,0E-9,0E-9
Gujarat,00000000008100007625,0,40970.000000000,0E-9,0E-9
Gujarat,00000000008100021778,0,40965.000000000,0E-9,0E-9
Gujarat,00000000008100004521,0,40940.000000000,0E-9,0E-9
Gujarat,00000000008100013618,0,40929.000000000,0E-9,0E-9
Gujarat,00000000008100017878,0,40920.000000000,0E-9,0E-9
Gujarat,00000000008100003946,0,40920.000000000,0E-9,0E-9
Gujarat,00000000008100017727,0,40905.000000000,0E-9,0E-9
Gujarat,00000000008100015169,1,40900.000000000,0E-9,0E-9
Gujarat,00000000008100017761,0,40875.000000000,0E-9,0E-9
Gujarat,00000000008100022047,0,40866.000000000,0E-9,0E-9
Gujarat,00000000008100007706,0,40848.000000000,0E-9,0E-9
Gujarat,00000000008100004892,0,40840.000000000,0E-9,0E-9
Gujarat,00000000008100000600,0,40840.000000000,0E-9,0E-9
Gujarat,00000000008100004438,0,40830.000000000,0E-9,0E-9
Gujarat,00000000008100012887,0,40820.000000000,0E-9,0E-9
Gujarat,00000000008100019303,0,40815.000000000,0E-9,0E-9
Gujarat,00000000008100005364,0,40790.000000000,0E-9,0E-9
Gujarat,00000000008100022050,0,40772.000000000,0E-9,0E-9
Gujarat,00000000008100004955,0,40770.000000000,0E-9,0E-9
Gujarat,00000000008100005243,0,40760.000000000,0E-9,0E-9
Gujarat,00000000008100009483,0,40755.000000000,0E-9,0E-9
Gujarat,00000000008100014575,0,40751.000000000,0E-9,0E-9
Gujarat,00000000008100006691,0,40740.000000000,0E-9,0E-9
Gujarat,00000000008100000485,0,40740.000000000,0E-9,0E-9
Gujarat,00000000008100007434,0,40738.000000000,0E-9,0E-9
Gujarat,00000000008100005026,0,40730.000000000,0E-9,0E-9
Gujarat,00000000008100013886,0,40730.000000000,0E-9,0E-9
Gujarat,00000000008100005527,0,40730.000000000,0E-9,0E-9
Gujarat,00000000008100002538,0,40730.000000000,0E-9,0E-9
Gujarat,00000000008100008159,0,40722.000000000,0E-9,0E-9
Gujarat,00000000008100001486,0,40720.000000000,0E-9,0E-9
Gujarat,00000000008100007859,0,40719.000000000,0E-9,0E-9
Gujarat,00000000008100021976,0,40710.000000000,0E-9,0E-9
Gujarat,00000000008100004559,0,40710.000000000,0E-9,0E-9
Gujarat,00000000008100012232,0,40705.000000000,0E-9,0E-9
Gujarat,00000000008100001640,0,40700.000000000,0E-9,0E-9
Gujarat,00000000008100022077,0,40698.000000000,0E-9,0E-9
Gujarat,00000000008100020114,0,40690.000000000,0E-9,0E-9
Gujarat,00000000008100020882,0,40680.000000000,0E-9,0E-9
Gujarat,00000000008100007845,0,40680.000000000,0E-9,0E-9
Gujarat,00000000008100022073,0,40667.000000000,0E-9,0E-9
Gujarat,00000000008100022059,0,40667.000000000,0E-9,0E-9
Gujarat,00000000008100021027,0,40665.000000000,0E-9,0E-9
Gujarat,00000000008100018425,0,40650.000000000,0E-9,0E-9
Gujarat,00000000008100014115,0,40646.000000000,0E-9,0E-9
Gujarat,00000000008100005517,0,40640.000000000,0E-9,0E-9
Gujarat,00000000008100014215,0,40635.000000000,0E-9,0E-9
Gujarat,00000000008100007975,0,40627.000000000,0E-9,0E-9
Gujarat,00000000008100004557,0,40620.000000000,0E-9,0E-9
Gujarat,00000000008100022048,0,40614.000000000,0E-9,0E-9
Gujarat,00000000008100007704,0,40613.000000000,0E-9,0E-9
Gujarat,00000000008100001438,0,40600.000000000,0E-9,0E-9
Gujarat,00000000008100001893,0,40600.000000000,0E-9,0E-9
Gujarat,00000000008100005642,0,40590.000000000,0E-9,0E-9
Gujarat,00000000008100009163,0,40581.000000000,0E-9,0E-9
Gujarat,00000000008100005533,0,40580.000000000,0E-9,0E-9
Gujarat,00000000008100019260,0,40575.000000000,0E-9,0E-9
Gujarat,00000000008100002522,0,40550.000000000,0E-9,0E-9
Gujarat,00000000008100005653,0,40550.000000000,0E-9,0E-9
Gujarat,00000000008100010597,0,40541.000000000,0E-9,0E-9
Gujarat,00000000008100004963,0,40540.000000000,0E-9,0E-9
Gujarat,00000000008100001482,0,40530.000000000,0E-9,0E-9
Gujarat,00000000008100007073,0,40520.000000000,0E-9,0E-9
Gujarat,00000000008100001547,0,40510.000000000,0E-9,0E-9
Gujarat,00000000008100016903,0,40503.000000000,0E-9,0E-9
Gujarat,00000000008100001549,0,40500.000000000,0E-9,0E-9
Gujarat,00000000008100001575,0,40490.000000000,0E-9,0E-9
Gujarat,00000000008100005244,0,40490.000000000,0E-9,0E-9
Gujarat,00000000008100013668,0,40488.000000000,0E-9,0E-9
Gujarat,00000000008100003680,0,40480.000000000,0E-9,0E-9
Gujarat,00000000008100001587,0,40480.000000000,0E-9,0E-9
Gujarat,00000000008100016835,0,40470.000000000,0E-9,0E-9
Gujarat,00000000008100003944,0,40470.000000000,0E-9,0E-9
Gujarat,00000000008100000683,0,40460.000000000,0E-9,0E-9
Gujarat,00000000008100005114,0,40460.000000000,0E-9,0E-9
Gujarat,00000000008100019070,0,40455.000000000,0E-9,0E-9
Gujarat,00000000008100002703,0,40450.000000000,0E-9,0E-9
Gujarat,00000000008100019363,0,40440.000000000,0E-9,0E-9
Gujarat,00000000008100001543,0,40440.000000000,0E-9,0E-9
Gujarat,00000000008100000533,0,40440.000000000,0E-9,0E-9
Gujarat,00000000008100000539,0,40440.000000000,0E-9,0E-9
Gujarat,00000000008100007081,0,40430.000000000,0E-9,0E-9
Gujarat,00000000008100005296,0,40430.000000000,0E-9,0E-9
Gujarat,00000000008100013850,0,40425.000000000,0E-9,0E-9
Gujarat,00000000008100005315,0,40410.000000000,0E-9,0E-9
Gujarat,00000000008100005076,0,40410.000000000,0E-9,0E-9
Gujarat,00000000008100001441,0,40410.000000000,0E-9,0E-9
Gujarat,00000000008100013893,0,40404.000000000,0E-9,0E-9
Gujarat,00000000008100001529,0,40400.000000000,0E-9,0E-9
Gujarat,00000000008100000561,0,40390.000000000,0E-9,0E-9
Gujarat,00000000008100001866,0,40390.000000000,0E-9,0E-9
Gujarat,00000000008100005166,0,40370.000000000,0E-9,0E-9
Gujarat,00000000008100007745,0,40365.000000000,0E-9,0E-9
Gujarat,00000000008100010596,0,40362.000000000,0E-9,0E-9
Gujarat,00000000008100005168,0,40360.000000000,0E-9,0E-9
Gujarat,00000000008100009235,0,40359.000000000,0E-9,0E-9
Gujarat,00000000008100022051,0,40352.000000000,0E-9,0E-9
Gujarat,00000000008100001541,0,40350.000000000,0E-9,0E-9
Gujarat,00000000008100010599,0,40341.000000000,0E-9,0E-9
Gujarat,00000000008100013615,0,40341.000000000,0E-9,0E-9
Gujarat,00000000008100001576,0,40340.000000000,0E-9,0E-9
Gujarat,00000000008100007309,0,40340.000000000,0E-9,0E-9
Gujarat,00000000008100005034,0,40340.000000000,0E-9,0E-9
Gujarat,00000000008100001528,0,40330.000000000,0E-9,0E-9
Gujarat,00000000008100004940,0,40330.000000000,0E-9,0E-9
Gujarat,00000000008100014464,0,40320.000000000,0E-9,0E-9
Gujarat,00000000008100006417,0,40310.000000000,0E-9,0E-9
Gujarat,00000000008100001062,0,40310.000000000,0E-9,0E-9
Gujarat,00000000008100014287,0,40310.000000000,0E-9,0E-9
Gujarat,00000000008100013568,0,40310.000000000,0E-9,0E-9
Gujarat,00000000008100013569,0,40299.000000000,0E-9,0E-9
Gujarat,00000000008100000387,0,40290.000000000,0E-9,0E-9
Gujarat,00000000008100001527,0,40290.000000000,0E-9,0E-9
Gujarat,00000000008100005531,0,40290.000000000,0E-9,0E-9
Gujarat,00000000008100007162,0,40290.000000000,0E-9,0E-9
Gujarat,00000000008100004439,0,40290.000000000,0E-9,0E-9
Gujarat,00000000008100005246,0,40280.000000000,0E-9,0E-9
Gujarat,00000000008100005366,0,40280.000000000,0E-9,0E-9
Gujarat,00000000008100004958,0,40280.000000000,0E-9,0E-9
Gujarat,00000000008100000570,0,40280.000000000,0E-9,0E-9
Gujarat,00000000008100003740,0,40270.000000000,0E-9,0E-9
Gujarat,00000000008100007734,0,40270.000000000,0E-9,0E-9
Gujarat,00000000008100000488,0,40270.000000000,0E-9,0E-9
Gujarat,00000000008100007436,0,40268.000000000,0E-9,0E-9
Gujarat,00000000008100001479,0,40260.000000000,0E-9,0E-9
Gujarat,00000000008100010559,0,40257.000000000,0E-9,0E-9
Gujarat,00000000008100014462,0,40257.000000000,0E-9,0E-9
Gujarat,00000000008100000469,0,40250.000000000,0E-9,0E-9
Gujarat,00000000008100001542,0,40250.000000000,0E-9,0E-9
Gujarat,00000000008100003360,0,40250.000000000,0E-9,0E-9
Gujarat,00000000008100013670,0,40247.000000000,0E-9,0E-9
